"";"lm1";"l0";"l1";"a";"l_stop"
"9988";-5844,0283261823;-5844,02827073246;-5844,02821529056;0,999856842337586;-5843,64099209881
"9989";-5844,02827073246;-5844,02821529056;-5844,02815985657;0,999857215547665;-5843,63997982971
"9990";-5844,02821529056;-5844,02815985657;-5844,02810443052;0,999856801394001;-5843,64110266982
"9991";-5844,02815985657;-5844,02810443052;-5844,0280490124;0,999856912158472;-5843,64080304838
"9992";-5844,02810443052;-5844,0280490124;-5844,02799360221;0,999856908092917;-5843,64081405247
"9993";-5844,0280490124;-5844,02799360221;-5844,02793819996;0,999856838373133;-5843,64100263608
"9994";-5844,02799360221;-5844,02793819996;-5844,02788280563;0,99985693278837;-5843,64074724672
"9995";-5844,02793819996;-5844,02788280563;-5844,02782741923;0,999856797387349;-5843,64111334375
"9996";-5844,02788280563;-5844,02782741923;-5844,02777204076;0,999856744035616;-5843,64125738537
"9997";-5844,02782741923;-5844,02777204076;-5844,02771667023;0,999856822049943;-5843,64104675237
"9998";-5844,02777204076;-5844,02771667023;-5844,02766130763;0,999856801547082;-5843,6411021229
"9999";-5844,02771667023;-5844,02766130763;-5844,02760595295;0,999856748182427;-5843,64124614587
"10000";-5844,02766130763;-5844,02760595295;-5844,02755060621;0,999856629076517;-5843,64156716165
"10001";-5844,02760595295;-5844,02755060621;-5844,0274952674;0,999856871441074;-5843,64091346877
"10002";-5844,02755060621;-5844,0274952674;-5844,02743993652;0,999856489381858;-5843,6419427883
"10003";-5844,0274952674;-5844,02743993652;-5844,02738461357;0,999856764656474;-5843,64120182026
"10004";-5844,02743993652;-5844,02738461357;-5844,02732929855;0,999856694817962;-5843,64139004999
"10005";-5844,02738461357;-5844,02732929855;-5844,02727399148;0,999856361878883;-5843,64228474754
"10006";-5844,02732929855;-5844,02727399148;-5844,02721869232;0,999856867466559;-5843,64092465298
"10007";-5844,02727399148;-5844,02721869232;-5844,02716340109;0,999856583827764;-5843,64168874854
"10008";-5844,02721869232;-5844,02716340109;-5844,0271081178;0,999856382315769;-5843,64222969103
"10009";-5844,02716340109;-5844,0271081178;-5844,02705284244;0,999856674265848;-5843,641445593
"10010";-5844,0271081178;-5844,02705284244;-5844,02699757501;0,999856439820083;-5843,64207541211
"10011";-5844,02705284244;-5844,02699757501;-5844,02694231551;0,999856501488855;-5843,64190996729
"10012";-5844,02699757501;-5844,02694231551;-5844,02688706394;0,999856464435464;-5843,64200937681
"10013";-5844,02694231551;-5844,02688706394;-5844,02683182031;0,999856427369072;-5843,64210875561
"10014";-5844,02688706394;-5844,02683182031;-5844,0267765846;0,99985645614303;-5843,64203162521
"10015";-5844,02683182031;-5844,0267765846;-5844,02672135683;0,999856386138124;-5843,64221919695
"10016";-5844,0267765846;-5844,02672135683;-5844,02666613699;0,999856398446356;-5843,64218623615
"10017";-5844,02672135683;-5844,02666613699;-5844,02661092508;0,999856410762855;-5843,6421532523
"10018";-5844,02666613699;-5844,02661092508;-5844,0265557211;0,999856274832435;-5843,64251691163
"10019";-5844,02661092508;-5844,0265557211;-5844,02650052506;0,999856336548374;-5843,64235190986
"10020";-5844,0265557211;-5844,02650052506;-5844,02644533694;0,999856282951154;-5843,64249519318
"10021";-5844,02650052506;-5844,02644533694;-5844,02639015676;0,999856262293595;-5843,6425503813
"10022";-5844,02644533694;-5844,02639015676;-5844,02633498452;0,999856208665554;-5843,64269355776
"10023";-5844,02639015676;-5844,02633498452;-5844,02627982019;0,999856484710182;-5843,64195553615
"10024";-5844,02633498452;-5844,02627982019;-5844,02622466381;0,999855985987362;-5843,6432866483
"10025";-5844,02627982019;-5844,02622466381;-5844,02616951535;0,999856245563841;-5843,64259507995
"10026";-5844,02622466381;-5844,02616951535;-5844,02611437483;0,999856125945012;-5843,64291403476
"10027";-5844,02616951535;-5844,02611437483;-5844,02605924224;0,9998562371953;-5843,64261745399
"10028";-5844,02611437483;-5844,02605924224;-5844,02600411758;0,999856134042096;-5843,64289242478
"10029";-5844,02605924224;-5844,02600411758;-5844,02594900085;0,999855997849603;-5843,64325481134
"10030";-5844,02600411758;-5844,02594900085;-5844,02589389205;0,999856241129961;-5843,64260709209
"10031";-5844,02594900085;-5844,02589389205;-5844,02583879119;0,999855956402452;-5843,6433648348
"10032";-5844,02589389205;-5844,02583879119;-5844,02578369826;0,999856084204886;-5843,64302513516
"10033";-5844,02583879119;-5844,02578369826;-5844,02572861326;0,999856046981775;-5843,64312412242
"10034";-5844,02578369826;-5844,02572861326;-5844,0256735362;0,999855910681067;-5843,6434860977
"10035";-5844,02572861326;-5844,0256735362;-5844,02561846706;0,999856038534511;-5843,64314662476
"10036";-5844,0256735362;-5844,02561846706;-5844,02556340586;0,999855951744594;-5843,64337709946
"10037";-5844,02561846706;-5844,02556340586;-5844,02550835259;0,999855930991705;-5843,64343216066
"10038";-5844,02556340586;-5844,02550835259;-5844,02545330725;0,999855943273369;-5843,64339958178
"10039";-5844,02550835259;-5844,02545330725;-5844,02539826984;0,999855955563332;-5843,64336698001
"10040";-5844,02545330725;-5844,02539826984;-5844,02534324037;0,99985570346116;-5843,64403452751
"10041";-5844,02539826984;-5844,02534324037;-5844,02528821883;0,999855914020435;-5843,64347722364
"10042";-5844,02534324037;-5844,02528821883;-5844,02523320522;0,999855926316262;-5843,64344463366
"10043";-5844,02528821883;-5844,02523320522;-5844,02517819955;0,999855607976881;-5843,64428647969
"10044";-5844,02523320522;-5844,02517819955;-5844,0251232018;0,999856050092584;-5843,64311647179
"10045";-5844,02517819955;-5844,0251232018;-5844,02506821199;0,999855682092207;-5843,64409070196
"10046";-5844,0251232018;-5844,02506821199;-5844,02501323011;0,999855743958195;-5843,64392729145
"10047";-5844,02506821199;-5844,02501323011;-5844,02495825617;0,999855590811652;-5843,64433149298
"10048";-5844,02501323011;-5844,02495825617;-5844,02490329016;0,99985580157211;-5843,64377508846
"10049";-5844,02495825617;-5844,02490329016;-5844,02484833207;0,999855747682941;-5843,64391748925
"10050";-5844,02490329016;-5844,02484833207;-5844,02479338193;0,999855544833537;-5843,64445248391
"10051";-5844,02484833207;-5844,02479338193;-5844,0247384397;0,999855788783549;-5843,64380900018
"10052";-5844,02479338193;-5844,0247384397;-5844,02468350542;0,999855552786129;-5843,64443145131
"10053";-5844,0247384397;-5844,02468350542;-5844,02462857907;0,99985548224997;-5843,64461707137
"10054";-5844,02468350542;-5844,02462857907;-5844,02457366065;0,999855825647291;-5843,64371182163
"10055";-5844,02462857907;-5844,02457366065;-5844,02451875016;0,999855341154825;-5843,64498759083
"10056";-5844,02457366065;-5844,02451875016;-5844,02446384761;0,999855684616576;-5843,64408419929
"10057";-5844,02451875016;-5844,02446384761;-5844,02440895299;0,999855299343085;-5843,6450971273
"10058";-5844,02446384761;-5844,02440895299;-5844,0243540663;0,9998556760341;-5843,64410696579
"10059";-5844,02440895299;-5844,0243540663;-5844,02429918754;0,999855456356826;-5843,64468494835
"10060";-5844,0243540663;-5844,02429918754;-5844,02424431673;0,999855336024137;-5843,64500076025
"10061";-5844,02429918754;-5844,02424431673;-5844,02418945383;0,999855613447014;-5843,64427198005
"10062";-5844,02424431673;-5844,02418945383;-5844,02413459887;0,99985527762228;-5843,64515369656
"10063";-5844,02418945383;-5844,02413459887;-5844,02407975185;0,999855389314613;-5843,64486094234
"10064";-5844,02413459887;-5844,02407975185;-5844,02402491276;0,99985531865217;-5843,64504617978
"10065";-5844,02407975185;-5844,02402491276;-5844,0239700816;0,999855546488283;-5843,64444835745
"10066";-5844,02402491276;-5844,0239700816;-5844,02391525837;0,999855094351641;-5843,64563271755
"10067";-5844,0239700816;-5844,02391525837;-5844,02386044308;0,999855471501085;-5843,64464544011
"10068";-5844,02391525837;-5844,02386044308;-5844,02380563572;0,9998551685458;-5843,64543878847
"10069";-5844,02386044308;-5844,02380563572;-5844,02375083629;0,999855363293686;-5843,64492925794
"10070";-5844,02380563572;-5844,02375083629;-5844,02369604479;0,999855159806184;-5843,64546154532
"10071";-5844,02375083629;-5844,02369604479;-5844,02364126122;0,999855338014804;-5843,644995532
"10072";-5844,02369604479;-5844,02364126122;-5844,0235864856;0,999854968451156;-5843,64596052165
"10073";-5844,02364126122;-5844,0235864856;-5844,0235317179;0,999855362514075;-5843,64493153546
"10074";-5844,0235864856;-5844,0235317179;-5844,02347695814;0,999855059282132;-5843,64572372332
"10075";-5844,0235317179;-5844,02347695814;-5844,02342220631;0,999855220968229;-5843,6453017955
"10076";-5844,02347695814;-5844,02342220631;-5844,02336746241;0,999855000669598;-5843,64587636002
"10077";-5844,02342220631;-5844,02336746241;-5844,02331272645;0,999855095937139;-5843,64562814156
"10078";-5844,02336746241;-5844,02331272645;-5844,02325799841;0,999855290945372;-5843,64511910446
"10079";-5844,02331272645;-5844,02325799841;-5844,02320327831;0,999854788066856;-5843,64642881395
"10080";-5844,02325799841;-5844,02320327831;-5844,02314856615;0,999855099394369;-5843,64561917418
"10081";-5844,02320327831;-5844,02314856615;-5844,02309386191;0,999855078395141;-5843,64567388635
"10082";-5844,02314856615;-5844,02309386191;-5844,02303916561;0,99985494101012;-5843,64603139171
"10083";-5844,02309386191;-5844,02303916561;-5844,02298447724;0,999855003105378;-5843,64586991383
"10084";-5844,02303916561;-5844,02298447724;-5844,02292979681;0,999854882295256;-5843,64618390628
"10085";-5844,02298447724;-5844,02292979681;-5844,0228751243;0,999854927764689;-5843,64606580712
"10086";-5844,02292979681;-5844,0228751243;-5844,02282045974;0,999854890080359;-5843,64616367684
"10087";-5844,0228751243;-5844,02282045974;-5844,0227658031;0,999854952209099;-5843,64600231893
"10088";-5844,02282045974;-5844,0227658031;-5844,0227111544;0,999854764765679;-5843,64648864776
"10089";-5844,0227658031;-5844,0227111544;-5844,02265651362;0,999854943380154;-5843,64602532146
"10090";-5844,0227111544;-5844,02265651362;-5844,02260188079;0,999854689305929;-5843,64668395269
"10091";-5844,02265651362;-5844,02260188079;-5844,02254725588;0,999854901251279;-5843,64613477059
"10092";-5844,02260188079;-5844,02254725588;-5844,02249263891;0,999854780295674;-5843,64644833552
"10093";-5844,02254725588;-5844,02249263891;-5844,02243802988;0,999854625985966;-5843,64684755209
"10094";-5844,02249263891;-5844,02243802988;-5844,02238342877;0,99985483801448;-5843,64629887215
"10095";-5844,02243802988;-5844,02238342877;-5844,02232883559;0,99985478362527;-5843,64643975097
"10096";-5844,02238342877;-5844,02232883559;-5844,02227425036;0,999854495982513;-5843,64718294334
"10097";-5844,02232883559;-5844,02227425036;-5844,02221967304;0,99985484137021;-5843,64629032831
"10098";-5844,02227425036;-5844,02221967304;-5844,02216510367;0,999854586995405;-5843,6469480469
"10099";-5844,02221967304;-5844,02216510367;-5844,02211054223;0,999854532513866;-5843,64708859635
"10100";-5844,02216510367;-5844,02211054223;-5844,02205598873;0,999854678041852;-5843,64671298809
"10101";-5844,02211054223;-5844,02205598873;-5844,02200144315;0,999854673591919;-5843,64672448286
"10102";-5844,02205598873;-5844,02200144315;-5844,02194690551;0,999854385684584;-5843,64746658499
"10103";-5844,02200144315;-5844,02194690551;-5844,0218923758;0,99985466465424;-5843,6467476693
"10104";-5844,02194690551;-5844,0218923758;-5844,02183785403;0,999854410024436;-5843,64740387456
"10105";-5844,0218923758;-5844,02183785403;-5844,02178334018;0,999854705769842;-5843,64664160579
"10106";-5844,02183785403;-5844,02178334018;-5844,02172883427;0,999854350981634;-5843,64755555088
"10107";-5844,02178334018;-5844,02172883427;-5844,02167433629;0,999854463254241;-5843,64726685726
"10108";-5844,02172883427;-5844,02167433629;-5844,02161984624;0,999854475447405;-5843,64723548196
"10109";-5844,02167433629;-5844,02161984624;-5844,02156536413;0,999854320738731;-5843,64763312908
"10110";-5844,02161984624;-5844,02156536413;-5844,02151088995;0,999854516528124;-5843,64712982357
"10111";-5844,02156536413;-5844,02151088995;-5844,02145642371;0,99985429500898;-5843,64769908781
"10112";-5844,02151088995;-5844,02145642371;-5844,0214019654;0,999854307172579;-5843,64766787902
"10113";-5844,02145642371;-5844,0214019654;-5844,02134751502;0,999854386147595;-5843,64746515136
"10114";-5844,0214019654;-5844,02134751502;-5844,02129307257;0,999854298128378;-5843,64769104842
"10115";-5844,02134751502;-5844,02129307257;-5844,02123863805;0,999854327013103;-5843,64761695806
"10116";-5844,02129307257;-5844,02123863805;-5844,02118421147;0,999854272373288;-5843,64775706598
"10117";-5844,02123863805;-5844,02118421147;-5844,02112979282;0,999854267844139;-5843,64776867326
"10118";-5844,02118421147;-5844,02112979282;-5844,02107538211;0,999854112899802;-5843,64816527188
"10119";-5844,02112979282;-5844,02107538211;-5844,02102097933;0,999854225336539;-5843,64787760245
"10120";-5844,02107538211;-5844,02102097933;-5844,02096658447;0,999854321107775;-5843,64763225728
"10121";-5844,02102097933;-5844,02096658447;-5844,02091219755;0,999854049078835;-5843,64832819354
"10122";-5844,02096658447;-5844,02091219755;-5844,02085781857;0,999854144832776;-5843,64808355638
"10123";-5844,02091219755;-5844,02085781857;-5844,02080344752;0,999854073380601;-5843,64826610989
"10124";-5844,02085781857;-5844,02080344752;-5844,0207490844;0,999854219358465;-5843,64789301411
"10125";-5844,02080344752;-5844,0207490844;-5844,02069472921;0,999854080993414;-5843,64824661967
"10126";-5844,0207490844;-5844,02069472921;-5844,02064038196;0,999853909106031;-5843,648684898
"10127";-5844,02069472921;-5844,02064038196;-5844,02058604264;0,999854071844046;-5843,64827003535
"10128";-5844,02064038196;-5844,02058604264;-5844,02053171125;0,999854150969848;-5843,64806801754
"10129";-5844,02058604264;-5844,02053171125;-5844,02047738779;0,999853928817635;-5843,64863456121
"10130";-5844,02053171125;-5844,02047738779;-5844,02042307228;0,999853857251098;-5843,64881668034
"10131";-5844,02047738779;-5844,02042307228;-5844,02036876469;0,999854053570812;-5843,64831674126
"10132";-5844,02042307228;-5844,02036876469;-5844,02031446502;0,999854015520242;-5843,64841373005
"10133";-5844,02036876469;-5844,02031446502;-5844,02026017331;0,999853675964284;-5843,64927687976
"10134";-5844,02031446502;-5844,02026017331;-5844,02020588951;0,99985415711035;-5843,64805280037
"10135";-5844,02026017331;-5844,02020588951;-5844,02015161365;0,999853666712753;-5843,64930015567
"10136";-5844,02020588951;-5844,02015161365;-5844,02009734573;0,999853913406476;-5843,64867381403
"10137";-5844,02015161365;-5844,02009734573;-5844,02004308573;0,999853892062065;-5843,64872808196
"10138";-5844,02009734573;-5844,02004308573;-5844,01998883367;0,999853719855303;-5843,64916527252
"10139";-5844,02004308573;-5844,01998883367;-5844,01993458953;0,999853916389446;-5843,64866631064
"10140";-5844,01998883367;-5844,01993458953;-5844,01988035334;0,999853593245451;-5843,64948588105
"10141";-5844,01993458953;-5844,01988035334;-5844,01982612508;0,999853806575434;-5843,64894531079
"10142";-5844,01988035334;-5844,01982612508;-5844,01977190475;0,999853701341797;-5843,64921212694
"10143";-5844,01982612508;-5844,01977190475;-5844,01971769235;0,999853730257527;-5843,6491388611
"10144";-5844,01977190475;-5844,01971769235;-5844,01966348788;0,999853658530038;-5843,64932052237
"10145";-5844,01971769235;-5844,01966348788;-5844,01960929134;0,999853754563815;-5843,64907729674
"10146";-5844,01966348788;-5844,01960929134;-5844,01955510275;0,999853414326044;-5843,64993745869
"10147";-5844,01960929134;-5844,01955510275;-5844,01950092207;0,999853795648579;-5843,64897329997
"10148";-5844,01955510275;-5844,01950092207;-5844,01944674934;0,999853488902112;-5843,64974917743
"10149";-5844,01950092207;-5844,01944674934;-5844,01939258453;0,999853685687745;-5843,64925187932
"10150";-5844,01944674934;-5844,01939258453;-5844,01933842766;0,999853479573011;-5843,64977264369
"10151";-5844,01939258453;-5844,01933842766;-5844,01928427872;0,999853491689046;-5843,64974207663
"10152";-5844,01933842766;-5844,01928427872;-5844,01923013771;0,999853671775244;-5843,64928721427
"10153";-5844,01928427872;-5844,01923013771;-5844,01917600464;0,999853347984872;-5843,6501041242
"10154";-5844,01923013771;-5844,01917600464;-5844,01912187949;0,999853561690179;-5843,64956543874
"10155";-5844,01917600464;-5844,01912187949;-5844,01906776228;0,999853372207342;-5843,65004307574
"10156";-5844,01912187949;-5844,01906776228;-5844,019013653;0,999853451540576;-5843,64984327688
"10157";-5844,01906776228;-5844,019013653;-5844,01895955165;0,99985336282706;-5843,65006665272
"10158";-5844,019013653;-5844,01895955165;-5844,01890545824;0,999853408565223;-5843,64995153714
"10159";-5844,01895955165;-5844,01890545824;-5844,01885137276;0,999853420699842;-5843,64992098868
"10160";-5844,01890545824;-5844,01885137276;-5844,0187972952;0,999853298315957;-5843,65022880896
"10161";-5844,01885137276;-5844,0187972952;-5844,0187432256;0,999853125426345;-5843,65066272349
"10162";-5844,0187972952;-5844,0187432256;-5844,0186891639;0,999853658937823;-5843,64932062568
